id,year,semester,courseId,courseName,department,departmentName,division,grade,className,capacity,confirmed,enrolled,remaining,isFull,demandExceedsCapacity,remainUpdatedAt,status
115-1-EL-F519-M-2-,115,1,F519,韓中對照研究及應用,EL,東亞語文學系,M,2,,30,4,0,26,false,false,2026-08-29T21:00:11+00:00,ok
115-1-EL-F525-M-2-,115,1,F525,越南社會研究,EL,東亞語文學系,M,2,,30,14,0,16,false,false,2026-08-29T21:00:11+00:00,ok
115-1-KH-A082-A-1-A,115,1,A082,運動健康與休閒學導論,KH,運動健康與休閒學系,A,1,A,70,70,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-A19C-A-1-A,115,1,A19C,人體解剖生理學(含實驗)(1),KH,運動健康與休閒學系,A,1,A,70,70,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-A512-A-1-A,115,1,A512,休閒與健康生活,KH,運動健康與休閒學系,A,1,A,50,50,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-A513-A-1-A,115,1,A513,運動技能學習,KH,運動健康與休閒學系,A,1,A,50,43,0,7,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-A515-A-1-A,115,1,A515,運動科學,KH,運動健康與休閒學系,A,1,A,50,30,0,20,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-A522-A-1-A,115,1,A522,生命科學導論,KH,運動健康與休閒學系,A,1,A,50,50,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-A532-A-1-A,115,1,A532,社會學,KH,運動健康與休閒學系,A,1,A,50,50,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-A591-A-1-A,115,1,A591,基礎阻力訓練,KH,運動健康與休閒學系,A,1,A,50,36,0,14,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B562-A-1-A,115,1,B562,團康活動理論與實務,KH,運動健康與休閒學系,A,1,A,50,32,0,18,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-A533-A-2-A,115,1,A533,管理學,KH,運動健康與休閒學系,A,2,A,50,23,0,27,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B022-A-2-A,115,1,B022,健康心理學,KH,運動健康與休閒學系,A,2,A,60,48,0,12,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B212-A-2-A,115,1,B212,健康體適能,KH,運動健康與休閒學系,A,2,A,60,60,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B222-A-2-A,115,1,B222,健康飲食,KH,運動健康與休閒學系,A,2,A,100,90,0,10,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B533-A-2-A,115,1,B533,統計學(含實習),KH,運動健康與休閒學系,A,2,A,50,33,0,17,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B571-A-2-A,115,1,B571,旅遊日語-初級,KH,運動健康與休閒學系,A,2,A,50,27,0,23,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B572-A-2-A,115,1,B572,旅遊英語-初級,KH,運動健康與休閒學系,A,2,A,50,31,0,19,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B582-A-2-A,115,1,B582,導遊與領隊實務,KH,運動健康與休閒學系,A,2,A,50,22,0,28,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B591-A-2-A,115,1,B591,觀光學,KH,運動健康與休閒學系,A,2,A,50,14,0,36,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B602-A-2-A,115,1,B602,基礎按摩學,KH,運動健康與休閒學系,A,2,A,50,50,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B603-A-2-A,115,1,B603,有氧運動,KH,運動健康與休閒學系,A,2,A,50,21,0,29,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B613-A-2-A,115,1,B613,運動活動理論與實務,KH,運動健康與休閒學系,A,2,A,50,8,0,42,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B621-A-2-A,115,1,B621,安全教育與急救學(含實驗),KH,運動健康與休閒學系,A,2,A,50,30,0,20,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B651-A-2-A,115,1,B651,休閒規劃與活躍生活,KH,運動健康與休閒學系,A,2,A,50,18,0,32,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-C642-A-2-A,115,1,C642,導覽解說教育,KH,運動健康與休閒學系,A,2,A,50,32,0,18,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-D584-A-2-A,115,1,D584,運動傷害防護儀器之運用,KH,運動健康與休閒學系,A,2,A,30,30,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B512-A-3-A,115,1,B512,運動生物化學(含實驗),KH,運動健康與休閒學系,A,3,A,50,27,0,23,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B581-A-3-A,115,1,B581,人力資源管理,KH,運動健康與休閒學系,A,3,A,50,27,0,23,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-B597-A-3-A,115,1,B597,運動傷害貼紮,KH,運動健康與休閒學系,A,3,A,30,29,0,1,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-C192-A-3-A,115,1,C192,個人自我健康照顧,KH,運動健康與休閒學系,A,3,A,60,51,0,9,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-C552-A-3-A,115,1,C552,運動處方,KH,運動健康與休閒學系,A,3,A,50,0,0,50,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-C572-A-3-A,115,1,C572,人體肌肉動力學,KH,運動健康與休閒學系,A,3,A,50,24,0,26,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-C582-A-3-A,115,1,C582,行為改變策略與應用,KH,運動健康與休閒學系,A,3,A,50,27,0,23,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-C593-A-3-A,115,1,C593,戶外休閒活動,KH,運動健康與休閒學系,A,3,A,50,26,0,24,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-C598-A-3-A,115,1,C598,休閒活動設計與評估,KH,運動健康與休閒學系,A,3,A,50,21,0,29,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-C627-A-3-A,115,1,C627,匹克球,KH,運動健康與休閒學系,A,3,A,50,26,0,24,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-C683-A-3-A,115,1,C683,健康檢查與評估,KH,運動健康與休閒學系,A,3,A,50,29,0,21,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-D535-A-3-A,115,1,D535,運動場域安全概論,KH,運動健康與休閒學系,A,3,A,50,11,0,39,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-D562-A-3-A,115,1,D562,運動休閒行銷,KH,運動健康與休閒學系,A,3,A,50,10,0,40,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-A511-A-4-A,115,1,A511,休閒文獻選讀,KH,運動健康與休閒學系,A,4,A,50,4,0,46,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-D032-A-4-A,115,1,D032,運動健康與休閒學實作,KH,運動健康與休閒學系,A,4,A,60,48,0,12,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-D131-A-4-A,115,1,D131,社區健康營造,KH,運動健康與休閒學系,A,4,A,60,46,0,14,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-D503-A-4-A,115,1,D503,高齡者運動理論與實務,KH,運動健康與休閒學系,A,4,A,50,25,0,25,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-D522-A-4-A,115,1,D522,適能瑜珈,KH,運動健康與休閒學系,A,4,A,15,15,0,0,true,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-D564-A-4-A,115,1,D564,人體運動學,KH,運動健康與休閒學系,A,4,A,50,13,0,37,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-D585-A-4-A,115,1,D585,運動保健之經營與管理,KH,運動健康與休閒學系,A,4,A,50,26,0,24,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-T00A-L-1-,115,1,T00A,專題討論(一),KH,運動健康與休閒學系,L,1,,30,12,0,18,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-T011-L-1-,115,1,T011,運動健康與休閒研究方法,KH,運動健康與休閒學系,L,1,,30,12,0,18,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-T021-L-1-,115,1,T021,統計分析(含實習),KH,運動健康與休閒學系,L,1,,30,12,0,18,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-T501-L-1-,115,1,T501,人體解剖學特論,KH,運動健康與休閒學系,L,1,,30,10,0,20,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-T504-L-1-,115,1,T504,休閒旅遊與健康特論,KH,運動健康與休閒學系,L,1,,30,13,0,17,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-U001-L-2-,115,1,U001,碩士論文(一),KH,運動健康與休閒學系,L,2,,30,8,0,22,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-U011-L-2-,115,1,U011,學術論文寫作,KH,運動健康與休閒學系,L,2,,30,8,0,22,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-F012-M-1-,115,1,F012,專題討論(一),KH,運動健康與休閒學系,M,1,,30,5,0,25,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-F021-M-1-,115,1,F021,統計分析(含實習),KH,運動健康與休閒學系,M,1,,30,5,0,25,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-F031-M-1-,115,1,F031,運動健康與休閒研究方法,KH,運動健康與休閒學系,M,1,,30,5,0,25,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-F501-M-1-,115,1,F501,旅遊醫學與健康,KH,運動健康與休閒學系,M,1,,30,7,0,23,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-F516-M-1-,115,1,F516,健身運動心理學專題討論,KH,運動健康與休閒學系,M,1,,30,4,0,26,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-F602-M-1-,115,1,F602,肌力訓練特論,KH,運動健康與休閒學系,M,1,,30,3,0,27,false,false,2026-08-29T16:47:50+00:00,ok
115-1-KH-F014-M-2-,115,1,F014,專題討論(三),KH,運動健康與休閒學系,M,2,,30,5,0,25,false,false,2026-08-29T16:47:50+00:00,ok
115-1-WL-A04A-A-1-A,115,1,A04A,英文作文(一上)(A),WL,西洋語文學系,A,1,A,30,28,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-A05A-A-1-A,115,1,A05A,英文作文(一上)(B),WL,西洋語文學系,A,1,A,30,14,0,16,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-A07A-A-1-A,115,1,A07A,西洋文學概論(上),WL,西洋語文學系,A,1,A,50,41,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-A08A-A-1-A,115,1,A08A,文學作品讀法(上),WL,西洋語文學系,A,1,A,50,41,0,9,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-A23A-A-1-A,115,1,A23A,英語聽力與會話(一上)(A),WL,西洋語文學系,A,1,A,30,26,0,4,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-A23B-A-1-A,115,1,A23B,英語聽力與會話(一上)(B),WL,西洋語文學系,A,1,A,30,15,0,15,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-A51A-A-1-A,115,1,A51A,第二外語：法一(上),WL,西洋語文學系,A,1,A,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-A52C-A-1-A,115,1,A52C,第二外語：德文一,WL,西洋語文學系,A,1,A,30,13,0,17,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-A53A-A-1-A,115,1,A53A,第二外語：西一(上),WL,西洋語文學系,A,1,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-B021-A-2-A,115,1,B021,進階英語聽力與會話(二上)(A),WL,西洋語文學系,A,2,A,20,18,0,2,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-B022-A-2-A,115,1,B022,進階英語聽力與會話(二上)(B),WL,西洋語文學系,A,2,A,30,20,0,10,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-B04A-A-2-A,115,1,B04A,英文作文(二上)(A),WL,西洋語文學系,A,2,A,30,19,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-B05A-A-2-A,115,1,B05A,英文作文(二上)(B),WL,西洋語文學系,A,2,A,30,19,0,11,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-B06A-A-2-A,115,1,B06A,英國文學史(一上),WL,西洋語文學系,A,2,A,50,38,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-B07A-A-2-A,115,1,B07A,語言學概論(上),WL,西洋語文學系,A,2,A,50,37,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-B51A-A-2-A,115,1,B51A,第二外語：法二(上),WL,西洋語文學系,A,2,A,30,24,0,6,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-B53A-A-2-A,115,1,B53A,第二外語：西二(上),WL,西洋語文學系,A,2,A,30,17,0,13,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-B58A-A-2-A,115,1,B58A,翻譯導論(上),WL,西洋語文學系,A,2,A,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-C06A-A-3-A,115,1,C06A,英國文學史(二上),WL,西洋語文學系,A,3,A,50,38,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-C07A-A-3-A,115,1,C07A,美國文學史(上),WL,西洋語文學系,A,3,A,50,38,0,12,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-C64A-A-3-A,115,1,C64A,社會語言學(上),WL,西洋語文學系,A,3,A,30,23,0,7,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-C69A-A-3-A,115,1,C69A,英美小說,WL,西洋語文學系,A,3,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-C65A-A-4-A,115,1,C65A,英美戲劇(上),WL,西洋語文學系,A,4,A,30,30,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-D67A-A-4-A,115,1,D67A,主要作家專題(上),WL,西洋語文學系,A,4,A,30,9,0,21,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-F522-M-1-,115,1,F522,媒體與文化研究(上),WL,西洋語文學系,M,1,,30,7,0,23,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-F531-M-1-,115,1,F531,莎士比亞與電影,WL,西洋語文學系,M,1,,30,7,0,23,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-F564-M-1-,115,1,F564,聖經：農民、先知、修士、殖民者與商人,WL,西洋語文學系,M,1,,30,27,0,3,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-F611-M-1-,115,1,F611,老化大腦與語言專題(一),WL,西洋語文學系,M,1,,21,21,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-F614-M-1-,115,1,F614,電影研究專題(I),WL,西洋語文學系,M,1,,30,1,0,29,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-F621-M-1-,115,1,F621,歐洲語言的語言學：語系關係、語言接觸、雙語主義及通用語言,WL,西洋語文學系,M,1,,30,6,0,24,false,false,2026-08-29T21:00:11+00:00,ok
115-1-WL-F03A-M-2-,115,1,F03A,論文指導(I),WL,西洋語文學系,M,2,,0,0,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CC-C511-A-1-A,115,1,C511,科普讀物導讀,CC,核心通識,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CC-C514-A-1-A,115,1,C514,科普讀物導讀,CC,核心通識,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
115-1-CC-C541-A-1-A,115,1,C541,科技與社會,CC,核心通識,A,1,A,60,60,0,0,true,false,2026-08-29T21:00:11+00:00,ok
